date,year,month,day,weekday,weekend,holiday,school_holiday,season,lockdown_level,is_workday,RAIN,SNOW,SUN,TEMP,WIND,cyclists,Tramvaje,Autobusy,Metro
2024-09-05,2024,9,5,Thursday,0,0,0,autumn,0,1,0.0,0.0,1.9,15.8,4.7,27426.0,1023639.0,794052.0,984430.0
2024-09-06,2024,9,6,Friday,0,0,0,autumn,0,1,0.0,0.0,8.9,17.7,2.3,24652.0,952653.0,755825.0,993637.0
2024-09-07,2024,9,7,Saturday,1,0,0,autumn,0,0,0.0,0.0,11.9,21.3,1.7,23183.0,556574.0,422333.0,967898.0
2024-09-08,2024,9,8,Sunday,1,0,0,autumn,0,0,0.9,0.0,12.0,23.1,2.0,26994.0,472931.0,349487.0,900499.0
2024-09-09,2024,9,9,Monday,0,0,0,autumn,0,1,5.3,0.0,9.9,23.2,1.3,12209.0,996282.0,806791.0,527154.0
2024-09-10,2024,9,10,Tuesday,0,0,0,autumn,0,1,0.0,0.0,9.9,23.2,1.3,24498.0,1128175.0,862967.0,461490.0
2024-09-11,2024,9,11,Wednesday,0,0,0,autumn,0,1,4.6,0.0,11.3,23.3,1.3,22251.0,1061328.0,829854.0,954833.0
2024-09-12,2024,9,12,Thursday,0,0,0,autumn,0,1,5.8,0.0,11.7,23.8,1.3,10860.0,1062840.0,820718.0,983150.0
2024-09-13,2024,9,13,Friday,0,0,0,autumn,0,1,59.7,0.0,11.0,23.0,2.0,6538.0,862729.0,695166.0,993376.0
2024-09-14,2024,9,14,Saturday,1,0,0,autumn,0,0,9.4,0.0,10.5,22.9,3.3,4886.0,447778.0,321203.0,973356.0
2024-09-15,2024,9,15,Sunday,1,0,0,autumn,0,0,15.2,0.0,11.3,22.1,2.3,3739.0,387191.0,280640.0,929991.0
2024-09-16,2024,9,16,Monday,0,0,0,autumn,0,1,8.1,0.0,8.6,20.5,1.0,7447.0,1002531.0,805729.0,610166.0
2024-09-17,2024,9,17,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,16.9,2.0,17990.0,1137788.0,855918.0,498300.0
2024-09-18,2024,9,18,Wednesday,0,0,0,autumn,0,1,0.0,0.0,1.4,14.4,2.7,20170.0,1166883.0,871528.0,978948.0
2024-09-19,2024,9,19,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,11.9,3.3,19710.0,1086813.0,847942.0,1021720.0
2024-09-20,2024,9,20,Friday,0,0,0,autumn,0,1,0.0,0.0,3.0,12.0,2.0,19742.0,1006685.0,778825.0,1052580.0
2024-09-21,2024,9,21,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.8,13.3,2.7,21562.0,575802.0,475062.0,1011664.0
2024-09-22,2024,9,22,Sunday,1,0,0,autumn,0,0,0.0,0.0,11.0,12.1,1.0,22684.0,511105.0,389805.0,923709.0
2024-09-23,2024,9,23,Monday,0,0,0,autumn,0,1,0.0,0.0,3.4,13.9,2.3,19038.0,1077515.0,838688.0,522263.0
2024-09-24,2024,9,24,Tuesday,0,0,0,autumn,0,1,0.9,0.0,9.1,15.4,1.3,15219.0,1076646.0,838182.0,437611.0
2024-09-25,2024,9,25,Wednesday,0,0,0,autumn,0,1,0.3,0.0,9.9,14.0,1.0,23476.0,1147001.0,878664.0,982623.0
2024-09-26,2024,9,26,Thursday,0,0,0,autumn,0,1,2.8,0.0,8.7,13.7,1.0,10847.0,1065780.0,821363.0,1019357.0
2024-09-27,2024,9,27,Friday,0,0,0,autumn,0,1,2.2,0.0,10.4,14.4,1.3,14438.0,1030251.0,778566.0,1041332.0
2024-09-28,2024,9,28,Saturday,1,1,0,autumn,0,0,0.0,0.0,6.0,16.4,4.3,12538.0,557706.0,362001.0,496812.0
2024-09-29,2024,9,29,Sunday,1,0,0,autumn,0,0,0.0,0.0,9.5,18.4,4.7,14863.0,534306.0,387523.0,716556.0
2024-09-30,2024,9,30,Monday,0,0,0,autumn,0,1,0.0,0.0,4.5,18.5,3.7,786.0,1113565.0,877716.0,460451.0
2024-10-01,2024,10,1,Tuesday,0,0,0,autumn,0,1,1.9,0.0,8.5,17.9,2.7,16036.0,1185879.0,895160.0,429982.0
2024-10-02,2024,10,2,Wednesday,0,0,0,autumn,0,1,2.7,0.0,0.1,12.6,2.7,9032.0,1181960.0,876776.0,1044124.0
2024-10-03,2024,10,3,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.2,10.5,3.3,14545.0,1199648.0,881135.0,1086125.0
2024-10-04,2024,10,4,Friday,0,0,0,autumn,0,1,5.5,0.0,3.4,10.2,4.7,11455.0,1075111.0,805156.0,1090862.0
2024-10-05,2024,10,5,Saturday,1,0,0,autumn,0,0,0.0,0.0,2.0,6.7,4.7,6161.0,630573.0,393681.0,1066660.0
2024-10-06,2024,10,6,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,7.6,3.0,12562.0,576116.0,373490.0,986116.0
2024-10-07,2024,10,7,Monday,0,0,0,autumn,0,1,0.0,0.0,4.5,8.2,1.3,16604.0,1225211.0,893613.0,512634.0
2024-10-08,2024,10,8,Tuesday,0,0,0,autumn,0,1,1.0,0.0,0.5,7.3,2.3,23415.0,1243322.0,890546.0,459064.0
2024-10-09,2024,10,9,Wednesday,0,0,0,autumn,0,1,0.0,0.0,2.5,7.2,2.3,17571.0,1260037.0,909610.0,1038263.0
2024-10-10,2024,10,10,Thursday,0,0,0,autumn,0,1,0.6,0.0,2.4,7.3,1.7,14213.0,1214044.0,870510.0,1089031.0
2024-10-11,2024,10,11,Friday,0,0,0,autumn,0,1,4.1,0.0,0.1,7.3,2.0,8727.0,1157772.0,781994.0,1103435.0
2024-10-12,2024,10,12,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,6.8,3.0,11352.0,727761.0,428773.0,1105095.0
2024-10-13,2024,10,13,Sunday,1,0,0,autumn,0,0,0.1,0.0,0.0,6.9,3.7,9729.0,590561.0,360994.0,1030156.0
2024-10-14,2024,10,14,Monday,0,0,0,autumn,0,1,2.2,0.0,0.0,8.8,4.0,14637.0,1178568.0,886213.0,618136.0
2024-10-15,2024,10,15,Tuesday,0,0,0,autumn,0,1,0.0,0.0,3.1,11.6,1.0,17436.0,1237582.0,906701.0,522676.0
2024-10-16,2024,10,16,Wednesday,0,0,0,autumn,0,1,0.0,0.0,3.4,11.9,1.0,17983.0,1318331.0,912704.0,1048035.0
2024-10-17,2024,10,17,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,8.9,1.3,16726.0,1243308.0,896716.0,1076000.0
2024-10-18,2024,10,18,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,10.7,1.7,15347.0,1131306.0,818216.0,1103059.0
2024-10-19,2024,10,19,Saturday,1,0,0,autumn,0,0,0.0,0.0,3.2,10.2,3.0,13354.0,685757.0,427646.0,1073241.0
2024-10-20,2024,10,20,Sunday,1,0,0,autumn,0,0,0.0,0.0,3.3,8.8,2.7,17729.0,578240.0,381020.0,974567.0
2024-10-21,2024,10,21,Monday,0,0,0,autumn,0,1,0.0,0.0,1.4,7.3,3.3,14761.0,1226730.0,874894.0,602585.0
2024-10-22,2024,10,22,Tuesday,0,0,0,autumn,0,1,2.2,0.0,3.1,5.8,2.0,16320.0,1239380.0,907717.0,490203.0
2024-10-23,2024,10,23,Wednesday,0,0,0,autumn,0,1,0.0,0.0,3.7,7.2,2.3,14488.0,1241714.0,919633.0,1009736.0
2024-10-24,2024,10,24,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,10.9,1.7,15632.0,1263256.0,899112.0,1050299.0
2024-10-25,2024,10,25,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,11.0,2.3,12749.0,1102876.0,802506.0,1064206.0
2024-10-26,2024,10,26,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,9.5,1.7,9971.0,656221.0,456388.0,968917.0
2024-10-27,2024,10,27,Sunday,1,0,0,autumn,0,0,0.0,0.0,2.5,9.9,3.0,11255.0,620871.0,440218.0,864796.0
2024-10-28,2024,10,28,Monday,0,1,0,autumn,0,0,0.0,0.0,2.3,10.3,3.7,18023.0,616573.0,411428.0,520448.0
2024-10-29,2024,10,29,Tuesday,0,0,1,autumn,0,1,0.1,0.0,0.8,10.0,3.7,15294.0,1125892.0,720473.0,510721.0
2024-10-30,2024,10,30,Wednesday,0,0,1,autumn,0,1,0.3,0.0,1.1,7.3,3.0,13726.0,1164947.0,739656.0,1083017.0
2024-10-31,2024,10,31,Thursday,0,0,0,autumn,0,1,0.0,0.0,8.0,6.9,3.0,13419.0,1223227.0,808825.0,1137014.0
2024-11-01,2024,11,1,Friday,0,0,0,autumn,0,1,0.0,0.0,8.4,10.0,4.3,15458.0,1147927.0,771882.0,1146227.0
2024-11-02,2024,11,2,Saturday,1,0,0,autumn,0,0,0.1,0.0,4.4,6.9,5.3,8528.0,717799.0,442628.0,1123800.0
2024-11-03,2024,11,3,Sunday,1,0,0,autumn,0,0,0.0,0.0,7.2,4.1,3.3,6872.0,572104.0,370012.0,1060628.0
2024-11-04,2024,11,4,Monday,0,0,0,autumn,0,1,0.0,0.0,4.5,5.6,1.7,10291.0,1181891.0,891492.0,644070.0
2024-11-05,2024,11,5,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.3,5.4,1.7,11823.0,1195529.0,916690.0,499068.0
2024-11-06,2024,11,6,Wednesday,0,0,0,autumn,0,1,0.1,0.0,0.0,5.3,2.7,10666.0,1214175.0,910554.0,1061878.0
2024-11-07,2024,11,7,Thursday,0,0,0,autumn,0,1,0.0,0.0,4.6,4.0,4.3,9007.0,1248849.0,894153.0,1105053.0
2024-11-08,2024,11,8,Friday,0,0,0,autumn,0,1,0.0,0.0,5.3,1.7,2.0,9807.0,1139919.0,841375.0,1121812.0
2024-11-09,2024,11,9,Saturday,1,0,0,autumn,0,0,0.0,0.0,5.3,0.8,1.7,8497.0,748479.0,444678.0,1073313.0
2024-11-10,2024,11,10,Sunday,1,0,0,autumn,0,0,0.0,2.0,0.2,2.3,3.3,5145.0,614592.0,368317.0,1008929.0
2024-11-11,2024,11,11,Monday,0,0,0,autumn,0,1,0.0,0.0,0.9,2.5,2.7,7831.0,1156572.0,901253.0,581628.0
2024-11-12,2024,11,12,Tuesday,0,0,0,autumn,0,1,0.2,0.0,0.0,0.3,2.7,8562.0,1269055.0,925548.0,487515.0
2024-11-13,2024,11,13,Wednesday,0,0,0,autumn,0,1,2.6,0.0,8.0,-1.2,1.3,7694.0,1247568.0,931390.0,1034906.0
2024-11-14,2024,11,14,Thursday,0,0,0,autumn,0,1,0.0,0.0,8.0,-1.6,1.0,8018.0,1226111.0,927282.0,1062169.0
2024-11-15,2024,11,15,Friday,0,0,0,autumn,0,1,0.0,0.0,0.9,0.1,3.3,9386.0,1115768.0,853271.0,1088424.0
2024-11-16,2024,11,16,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,6.7,3.0,8898.0,652977.0,455450.0,1056086.0
2024-11-17,2024,11,17,Sunday,1,1,0,autumn,0,0,0.3,0.0,0.1,9.3,4.3,6053.0,594177.0,360361.0,604150.0
2024-11-18,2024,11,18,Monday,0,0,0,autumn,0,1,1.0,0.0,4.5,9.3,3.3,7800.0,1141556.0,906803.0,503248.0
2024-11-19,2024,11,19,Tuesday,0,0,0,autumn,0,1,3.2,0.0,0.0,6.0,3.0,9060.0,1175796.0,916353.0,413687.0
2024-11-20,2024,11,20,Wednesday,0,0,0,autumn,0,1,0.0,0.0,5.2,5.0,1.7,8837.0,1229747.0,928187.0,1018230.0
2024-11-21,2024,11,21,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,4.5,1.0,7912.0,1203975.0,908748.0,1070645.0
2024-11-22,2024,11,22,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,6.2,1.0,7529.0,1091830.0,837036.0,1093786.0
2024-11-23,2024,11,23,Saturday,1,0,0,autumn,0,0,0.2,0.0,0.0,7.3,1.3,6321.0,748617.0,454416.0,1088684.0
2024-11-24,2024,11,24,Sunday,1,0,0,autumn,0,0,0.1,0.0,0.0,7.4,2.0,4988.0,587695.0,385356.0,1050279.0
2024-11-25,2024,11,25,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,5.7,1.7,9998.0,1206632.0,897495.0,621023.0
2024-11-26,2024,11,26,Tuesday,0,0,0,autumn,0,1,1.6,0.0,0.0,4.3,1.3,8189.0,1278612.0,899099.0,504331.0
2024-11-27,2024,11,27,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.6,3.8,4.7,9815.0,1302667.0,920655.0,1022312.0
2024-11-28,2024,11,28,Thursday,0,0,0,autumn,0,1,0.2,0.0,2.2,0.3,4.3,8339.0,1341376.0,911930.0,1106004.0
2024-11-29,2024,11,29,Friday,0,0,0,autumn,0,1,0.0,0.0,7.8,-1.6,3.0,7839.0,1158622.0,845378.0,1107103.0
2024-11-30,2024,11,30,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,-0.2,5.0,7352.0,793175.0,446609.0,1103328.0
2024-12-01,2024,12,1,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,3.9,8.3,4184.0,632315.0,368170.0,1032338.0
2024-12-02,2024,12,2,Monday,0,0,0,winter,0,1,7.8,0.0,4.6,2.6,5.7,7086.0,1262273.0,892834.0,692776.0
2024-12-03,2024,12,3,Tuesday,0,0,0,winter,0,1,1.2,0.0,6.6,-0.8,1.3,6374.0,1347402.0,904736.0,539686.0
2024-12-04,2024,12,4,Wednesday,0,0,0,winter,0,1,0.0,0.0,4.6,-3.3,2.0,8010.0,1379207.0,917753.0,1075107.0
2024-12-05,2024,12,5,Thursday,0,0,0,winter,0,1,2.9,0.0,0.0,-3.8,2.0,8568.0,1365033.0,918814.0,1113791.0
2024-12-06,2024,12,6,Friday,0,0,0,winter,0,1,7.8,0.0,3.0,-0.9,3.3,4711.0,1160733.0,806856.0,1126861.0
2024-12-07,2024,12,7,Saturday,1,0,0,winter,0,0,0.7,0.0,2.7,-0.6,3.0,5403.0,808032.0,466291.0,1125203.0
2024-12-08,2024,12,8,Sunday,1,0,0,winter,0,0,1.1,0.0,5.4,5.0,2.7,2968.0,621447.0,350050.0,1046139.0
2024-12-09,2024,12,9,Monday,0,0,0,winter,0,1,2.0,0.0,0.5,5.9,5.0,7029.0,1305871.0,899176.0,686358.0
2024-12-10,2024,12,10,Tuesday,0,0,0,winter,0,1,3.2,0.0,5.3,7.9,6.0,5771.0,1320027.0,898491.0,542359.0
2024-12-11,2024,12,11,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.2,6.4,7.7,7290.0,1407231.0,926883.0,1063330.0
2024-12-12,2024,12,12,Thursday,0,0,0,winter,0,1,0.0,0.0,0.5,3.8,5.0,6675.0,1392954.0,912686.0,1103762.0
2024-12-13,2024,12,13,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,1.0,1.3,7582.0,1283971.0,847504.0,1118955.0
2024-12-14,2024,12,14,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,5.0,2.3,3035.0,782192.0,437461.0,1116263.0
2024-12-15,2024,12,15,Sunday,1,0,0,winter,0,0,0.7,0.0,0.0,1.4,2.3,4458.0,677675.0,374508.0,1046749.0
2024-12-16,2024,12,16,Monday,0,0,0,winter,0,1,0.0,0.0,3.5,0.8,2.3,6704.0,1322124.0,882758.0,687493.0
2024-12-17,2024,12,17,Tuesday,0,0,0,winter,0,1,0.2,0.0,0.0,-1.3,2.0,7988.0,1382667.0,897837.0,561615.0
2024-12-18,2024,12,18,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.1,1.4,1.3,8559.0,1391512.0,920595.0,1082622.0
2024-12-19,2024,12,19,Thursday,0,0,0,winter,0,1,0.1,0.0,0.2,1.6,2.7,7998.0,1399767.0,901137.0,1108290.0
2024-12-20,2024,12,20,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,-0.8,3.7,6649.0,1269785.0,819459.0,1104784.0
2024-12-21,2024,12,21,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,-1.9,2.7,4822.0,763337.0,418297.0,1034197.0
2024-12-22,2024,12,22,Sunday,1,0,0,winter,0,0,2.4,0.0,0.0,-2.3,1.7,3658.0,659119.0,368031.0,836012.0
2024-12-23,2024,12,23,Monday,0,0,1,winter,0,1,0.2,0.0,0.6,1.0,1.7,4176.0,806216.0,504015.0,457208.0
2024-12-24,2024,12,24,Tuesday,0,1,1,winter,0,0,0.0,0.0,0.2,4.4,6.3,2481.0,429275.0,223325.0,278036.0
2024-12-25,2024,12,25,Wednesday,0,1,1,winter,0,0,0.0,0.0,0.0,6.4,7.3,3614.0,426001.0,206960.0,289621.0
2024-12-26,2024,12,26,Thursday,0,1,1,winter,0,0,0.0,0.0,0.0,6.8,5.7,3072.0,496131.0,248361.0,360002.0
2024-12-27,2024,12,27,Friday,0,0,1,winter,0,1,0.0,0.0,0.1,5.2,8.0,2135.0,695758.0,433759.0,660108.0
2024-12-28,2024,12,28,Saturday,1,0,1,winter,0,0,0.0,0.0,0.0,4.4,4.0,2312.0,620164.0,339516.0,669922.0
2024-12-29,2024,12,29,Sunday,1,0,1,winter,0,0,0.0,0.0,3.9,-0.8,1.0,2271.0,580446.0,325166.0,655401.0
2024-12-30,2024,12,30,Monday,0,0,1,winter,0,1,0.0,0.0,2.2,-2.1,1.3,4140.0,805698.0,506997.0,512106.0
2024-12-31,2024,12,31,Tuesday,0,0,1,winter,0,1,0.0,0.0,5.7,-3.0,1.0,3181.0,683054.0,426273.0,457278.0
2025-01-01,2025,1,1,Wednesday,0,1,1,winter,0,0,0.0,0.0,0.0,0.0,0.0,4304.0,405600.0,197034.0,311038.0
2025-01-02,2025,1,2,Thursday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,2884.0,797646.0,503889.0,786097.0
2025-01-03,2025,1,3,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4142.0,881513.0,573510.0,969294.0
2025-01-04,2025,1,4,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,2506.0,593079.0,362921.0,977729.0
2025-01-05,2025,1,5,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,1746.0,483936.0,309552.0,913134.0
2025-01-06,2025,1,6,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,3552.0,1141554.0,846407.0,479213.0
2025-01-07,2025,1,7,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5134.0,1155537.0,844692.0,399828.0
2025-01-08,2025,1,8,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4359.0,1181592.0,858461.0,955125.0
2025-01-09,2025,1,9,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4968.0,1160808.0,853002.0,976962.0
2025-01-10,2025,1,10,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4017.0,1079410.0,798837.0,995673.0
2025-01-11,2025,1,11,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,2932.0,579504.0,426365.0,977719.0
2025-01-12,2025,1,12,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,1945.0,494681.0,359232.0,901736.0
2025-01-13,2025,1,13,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4308.0,1116501.0,851652.0,495022.0
2025-01-14,2025,1,14,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4566.0,1169541.0,840888.0,407236.0
2025-01-15,2025,1,15,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4672.0,1157943.0,863832.0,962014.0
2025-01-16,2025,1,16,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5982.0,1153884.0,842198.0,996067.0
2025-01-17,2025,1,17,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5185.0,1113030.0,775304.0,1009312.0
2025-01-18,2025,1,18,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,4003.0,601261.0,385425.0,972290.0
2025-01-19,2025,1,19,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,3879.0,506483.0,328439.0,919255.0
2025-01-20,2025,1,20,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5433.0,1126490.0,832038.0,509075.0
2025-01-21,2025,1,21,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5113.0,1129427.0,826318.0,415661.0
2025-01-22,2025,1,22,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5256.0,1174170.0,841719.0,936746.0
2025-01-23,2025,1,23,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4919.0,1133630.0,802487.0,975472.0
2025-01-24,2025,1,24,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6338.0,1046587.0,766337.0,994839.0
2025-01-25,2025,1,25,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,7283.0,611539.0,402764.0,998084.0
2025-01-26,2025,1,26,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,5934.0,496015.0,338740.0,920124.0
2025-01-27,2025,1,27,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6313.0,1104839.0,802497.0,546248.0
2025-01-28,2025,1,28,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4058.0,1183488.0,811626.0,448473.0
2025-01-29,2025,1,29,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6580.0,1170147.0,832217.0,956061.0
2025-01-30,2025,1,30,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6596.0,1154601.0,827198.0,991874.0
2025-01-31,2025,1,31,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,4725.0,953077.0,635351.0,1019468.0
2025-02-01,2025,2,1,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,5514.0,619352.0,454182.0,971219.0
2025-02-02,2025,2,2,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,4037.0,516189.0,377022.0,828418.0
2025-02-03,2025,2,3,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5733.0,1126998.0,827319.0,485298.0
2025-02-04,2025,2,4,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,5117.0,1156145.0,824179.0,411304.0
2025-02-05,2025,2,5,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,7369.0,1162265.0,838721.0,847082.0
2025-02-06,2025,2,6,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6962.0,1142800.0,823850.0,886883.0
2025-02-07,2025,2,7,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,6146.0,1043494.0,754940.0,899193.0
2025-02-08,2025,2,8,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,5680.0,582487.0,385560.0,877894.0
2025-02-09,2025,2,9,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,0.0,0.0,6899.0,537096.0,346393.0,806424.0
2025-02-10,2025,2,10,Monday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,6065.0,977009.0,743816.0,512247.0
2025-02-11,2025,2,11,Tuesday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,6181.0,1013005.0,762205.0,406205.0
2025-02-12,2025,2,12,Wednesday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,4766.0,994894.0,734947.0,917364.0
2025-02-13,2025,2,13,Thursday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,4287.0,969498.0,746102.0,955661.0
2025-02-14,2025,2,14,Friday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,3771.0,939574.0,689801.0,987363.0
2025-02-15,2025,2,15,Saturday,1,0,1,winter,0,0,0.0,0.0,0.0,0.0,0.0,3468.0,584845.0,376414.0,944835.0
2025-02-16,2025,2,16,Sunday,1,0,1,winter,0,0,0.0,0.0,0.0,0.0,0.0,3255.0,494144.0,331880.0,881379.0
2025-02-17,2025,2,17,Monday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,5053.0,1071465.0,759976.0,526268.0
2025-02-18,2025,2,18,Tuesday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,5695.0,1129986.0,759473.0,482174.0
2025-02-19,2025,2,19,Wednesday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,6185.0,1132385.0,772719.0,1037216.0
2025-02-20,2025,2,20,Thursday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,6000.0,1094842.0,753031.0,1042878.0
2025-02-21,2025,2,21,Friday,0,0,1,winter,0,1,0.0,0.0,0.0,0.0,0.0,5764.0,977610.0,691110.0,1058729.0
2025-02-22,2025,2,22,Saturday,1,0,1,winter,0,0,0.0,0.0,0.0,0.0,0.0,7850.0,622211.0,407946.0,1062250.0
2025-02-23,2025,2,23,Sunday,1,0,1,winter,0,0,0.0,0.0,0.0,0.0,0.0,5609.0,520300.0,345174.0,958955.0
2025-02-24,2025,2,24,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,8432.0,1179321.0,881667.0,547709.0
2025-02-25,2025,2,25,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,9201.0,1223919.0,891609.0,404736.0
2025-02-26,2025,2,26,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,9140.0,1244672.0,905399.0,991781.0
2025-02-27,2025,2,27,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,9583.0,1162393.0,883383.0,1040958.0
2025-02-28,2025,2,28,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,0.0,0.0,7892.0,1112848.0,814149.0,1054695.0
2025-03-01,2025,3,1,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,6534.0,0.0,0.0,0.0
2025-03-02,2025,3,2,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,9613.0,0.0,0.0,0.0
2025-03-03,2025,3,3,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,8845.0,0.0,0.0,0.0
2025-03-04,2025,3,4,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,12368.0,0.0,0.0,0.0
2025-03-05,2025,3,5,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,14138.0,0.0,0.0,0.0
2025-03-06,2025,3,6,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,15633.0,0.0,0.0,0.0
2025-03-07,2025,3,7,Friday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,15721.0,0.0,0.0,0.0
2025-03-08,2025,3,8,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,21338.0,0.0,0.0,0.0
2025-03-09,2025,3,9,Sunday,1,0,0,spring,0,0,0.0,0.0,0.0,0.0,0.0,21756.0,0.0,0.0,0.0
2025-03-10,2025,3,10,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,14148.0,0.0,0.0,0.0
2025-03-11,2025,3,11,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,13982.0,0.0,0.0,0.0
2025-03-12,2025,3,12,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,0.0,0.0,13232.0,0.0,0.0,0.0
