OBS_TYPE,WSI,BEGIN_DATE,END_DATE,EG_EL_ABBREVIATION,NAME,UN_DESCRIPTION,HEIGHT,SCHEDULE,
DLY,0-20000-0-11414,2002-01-01T00:00Z,2004-06-30T23:59Z,Dmax,Směr Fmax,stupně,6,"00:00",
DLY,0-20000-0-11414,2000-01-01T00:00Z,2004-06-30T23:59Z,TMI,Teplota min,°C,2.01,"21:00",
DLY,0-20000-0-11414,2000-01-01T00:00Z,2004-06-30T23:59Z,T,Teplota,°C,2.01,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2002-01-01T00:00Z,2004-06-30T23:59Z,Casmax,Čas maxima,kód,6,"00:00",
DLY,0-20000-0-11414,2004-06-01T00:00Z,2006-03-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG",
DLY,0-20000-0-11414,2004-01-01T00:00Z,2006-03-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2004-06-01T00:00Z,2006-03-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2004-06-01T00:00Z,2006-03-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG",
DLY,0-20000-0-11414,2006-10-13T00:00Z,2007-04-30T23:59Z,T100,Teplota půdy100,°C,-1,"AVG",
DLY,0-20000-0-11414,2000-01-01T00:00Z,2009-11-01T23:59Z,D10,Směr větru des,stupně/10,6,"07:00,14:00,21:00",
DLY,0-20000-0-11414,2000-01-01T00:00Z,2009-11-01T23:59Z,API30,Index předchozích srážek,mm,1.05,"07:00",
DLY,0-20000-0-11414,2000-01-01T00:00Z,2009-11-04T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-20000-0-11414,2006-04-01T00:00Z,2009-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2006-04-01T00:00Z,2009-12-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,F,Rychlost větru,m/s,6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-01-01T00:00Z,2010-01-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,TMA,Teplota max,°C,2.01,"21:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,T,Teplota,°C,2.01,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-01-01T00:00Z,2010-01-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2006-04-01T00:00Z,2010-01-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,TMI,Teplota min,°C,2.01,"21:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2006-04-01T00:00Z,2010-01-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,Dmax,Směr Fmax,stupně,6,"00:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,Fmax,Max rychlost,m/s,6,"00:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,TMInoc,Teplota min,°C,2.01,"07:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-01-31T23:59Z,P,Tlak vzduchu,hPa,4,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,TMA,Teplota max,°C,2.01,"21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,T,Teplota,°C,2.01,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,T20,Teplota půdy 20,°C,-.2,"AVG",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,TMI,Teplota min,°C,2.01,"21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,F,Rychlost větru,m/s,6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,Fmax,Max rychlost,m/s,6,"00:00",
DLY,0-20000-0-11414,2004-07-01T00:00Z,2010-02-19T10:19Z,Casmax,Čas maxima,kód,6,"00:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,Dmax,Směr Fmax,stupně,6,"00:00",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:19Z,T50,Teplota půdy 50,°C,-.5,"AVG",
DLY,0-20000-0-11414,2010-02-01T00:00Z,2010-02-19T10:29Z,P,Tlak vzduchu,hPa,4,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,Fmax,Max rychlost,m/s,6,"00:00",
DLY,0-20000-0-11414,2010-02-19T10:30Z,2010-02-28T23:59Z,P,Tlak vzduchu,hPa,4,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,Dmax,Směr Fmax,stupně,6,"00:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,TMI,Teplota min,°C,2.01,"21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,T,Teplota,°C,2.01,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,F,Rychlost větru,m/s,6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,TMA,Teplota max,°C,2.01,"21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2010-02-28T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2010-02-19T10:20Z,2016-12-31T23:59Z,Casmax,Čas maxima,kód,9.55,"00:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2016-12-31T23:59Z,Dmax,Směr Fmax,stupně,9.55,"00:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2016-12-31T23:59Z,Fmax,Max rychlost,m/s,9.55,"00:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,F,Rychlost větru,m/s,9.55,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-20000-0-11414,1961-04-17T00:00Z,2017-12-31T23:59Z,SSV,Sluneční svit,hod,2,"00:00",
DLY,0-20000-0-11414,2009-11-02T00:00Z,2017-12-31T23:59Z,D10,Směr větru des,stupně/10,9.55,"07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,P,Tlak vzduchu,hPa,4,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,2017-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,2024-02-14T07:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2009-11-05T00:00Z,2024-12-31T23:59Z,SRA,Srážka,mm,1.05,"07:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,3999-12-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG",
DLY,0-20000-0-11414,2000-01-01T00:00Z,3999-12-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,3999-12-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG",
DLY,0-20000-0-11414,2010-03-01T00:00Z,3999-12-31T23:59Z,TMInoc,Teplota min,°C,2,"07:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,D10,Směr větru des,stupně/10,9.55,"07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,3999-12-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,F,Rychlost větru,m/s,9.55,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2010-03-01T00:00Z,3999-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,1961-04-17T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-20000-0-11414,2025-01-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,1.05,"07:00",
DLY,0-20000-0-11414,2024-02-14T08:00Z,3999-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11414,2017-01-01T00:00Z,3999-12-31T23:59Z,Dmax,Směr Fmax,stupně,9.55,"00:00",
DLY,0-20000-0-11414,1961-04-17T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-20000-0-11414,2009-11-02T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,1.05,"07:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,P,Tlak vzduchu,hPa,4,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11414,1961-04-17T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,SSV,Sluneční svit,hod,2,"00:00",
DLY,0-20000-0-11414,2017-01-01T00:00Z,3999-12-31T23:59Z,Fmax,Max rychlost,m/s,9.55,"00:00",
DLY,0-20000-0-11414,2017-01-01T00:00Z,3999-12-31T23:59Z,Casmax,Čas maxima,kód,9.55,"00:00",
DLY,0-20000-0-11414,1961-04-17T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-20000-0-11414,2018-01-01T00:00Z,3999-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1960-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1960-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1989-11-01T00:00Z,1991-08-31T23:59Z,P,Tlak vzduchu,hPa,5,"AVG",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,E,Tlak páry,hPa,0,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,1959-07-01T00:00Z,1999-12-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,1999-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-20000-0-11423,1959-07-01T00:00Z,2000-12-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,1959-07-01T00:00Z,2000-12-31T23:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-20000-0-11423,1987-12-01T00:00Z,2003-12-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2001-01-01T00:00Z,2003-12-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,1987-12-01T00:00Z,2003-12-31T23:59Z,T100,Teplota půdy100,°C,-1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1987-12-01T00:00Z,2003-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1987-12-01T00:00Z,2003-12-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1987-12-01T00:00Z,2003-12-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1961-01-01T00:00Z,2004-10-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-01-01T00:00Z,2004-10-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-20000-0-11423,1991-09-01T00:00Z,2004-10-31T23:59Z,P,Tlak vzduchu,hPa,5.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,TMI,Teplota min,°C,1.95,"21:00",
DLY,0-20000-0-11423,2004-05-01T00:00Z,2004-10-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2004-05-01T00:00Z,2004-10-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,TMA,Teplota max,°C,1.95,"21:00",
DLY,0-20000-0-11423,2004-01-01T00:00Z,2004-10-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2001-01-01T00:00Z,2004-10-31T23:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-20000-0-11423,2004-01-01T00:00Z,2004-10-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2004-10-31T23:59Z,T,Teplota,°C,1.95,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1961-01-01T00:00Z,2004-10-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2006-03-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2006-03-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2006-03-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2006-03-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2009-11-01T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2009-11-01T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-20000-0-11423,2006-04-01T00:00Z,2009-12-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2006-04-01T00:00Z,2009-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2006-04-01T00:00Z,2009-12-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2006-04-01T00:00Z,2009-12-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,2010-01-01T00:00Z,2010-01-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,TMInoc,Teplota min,°C,1.95,"07:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,TMA,Teplota max,°C,1.95,"21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,TMI,Teplota min,°C,1.95,"21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,T,Teplota,°C,1.95,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-01-01T00:00Z,2010-01-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-01-01T00:00Z,2010-01-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,P,Tlak vzduchu,hPa,4.6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-01-01T00:00Z,2010-01-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-01-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,T,Teplota,°C,1.95,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,P,Tlak vzduchu,hPa,4.6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,TMA,Teplota max,°C,1.95,"21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,TMI,Teplota min,°C,1.95,"21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2004-11-01T00:00Z,2010-02-19T10:19Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-01T00:00Z,2010-02-19T10:19Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,P,Tlak vzduchu,hPa,4.6,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,T,Teplota,°C,1.95,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,TMI,Teplota min,°C,1.95,"21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2010-02-28T23:59Z,TMA,Teplota max,°C,1.95,"21:00",
DLY,0-20000-0-11423,2000-01-01T00:00Z,2010-10-05T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-20000-0-11423,2010-02-19T10:20Z,2016-12-31T23:59Z,Casmax,Čas maxima,kód,11.25,"00:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2016-12-31T23:59Z,Fmax,Max rychlost,m/s,11.25,"00:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2016-12-31T23:59Z,Dmax,Směr Fmax,stupně,11.25,"00:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,F,Rychlost větru,m/s,11.25,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2009-11-02T00:00Z,2017-12-31T23:59Z,D10,Směr větru des,stupně/10,11.25,"07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,TMA,Teplota max,°C,1.99,"21:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,TMI,Teplota min,°C,1.95,"21:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,P,Tlak vzduchu,hPa,4.62,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,1961-01-01T00:00Z,2017-12-31T23:59Z,SSV,Sluneční svit,hod,2,"00:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,2017-12-31T23:59Z,T,Teplota,°C,1.99,"AVG,07:00,14:00,21:00",
DLY,0-20000-0-11423,2010-10-06T00:00Z,2021-01-31T23:59Z,SRA,Srážka,mm,1.42,"07:00",
DLY,0-20000-0-11423,2018-01-01T00:00Z,2024-02-14T07:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2021-02-01T00:00Z,2024-12-31T23:59Z,SRA,Srážka,mm,1.44,"07:00",
DLY,0-20000-0-11423,1954-10-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-20000-0-11423,2024-02-14T08:00Z,3999-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-20000-0-11423,2018-01-01T00:00Z,3999-12-31T23:59Z,SSV,Sluneční svit,hod,2,"00:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,3999-12-31T23:59Z,TMInoc,Teplota min,°C,1.95,"07:00",
DLY,0-20000-0-11423,2010-03-01T00:00Z,3999-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
