WSI,EG_EL_ABBREVIATION,TIME,DT,VALUE,FLAG1,QUALITY
0-203-0-11201020001,SCE,06:00,2019-11-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-11-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-13T06:00Z,0.0,,3.0
0-203-0-11201020001,SCE,06:00,2019-12-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2019-12-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-01-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-12T06:00Z,0.0,P,3.0
0-203-0-11201020001,SCE,06:00,2020-02-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-02-29T06:00Z,1.0,,3.0
0-203-0-11201020001,SCE,06:00,2020-03-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-03-31T06:00Z,0.0,P,3.0
0-203-0-11201020001,SCE,06:00,2020-04-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-04-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-05-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-06-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-07-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-08-31T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-19T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-20T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-21T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-22T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-23T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-24T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-25T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-26T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-27T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-28T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-29T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-09-30T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-01T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-02T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-03T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-04T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-05T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-06T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-07T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-08T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-09T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-10T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-11T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-12T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-13T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-14T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-15T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-16T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-17T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-18T06:00Z,0.0,,0.0
0-203-0-11201020001,SCE,06:00,2020-10-19T06:00Z,0.0,,0.0
